item	itemLabel
http://www.wikidata.org/entity/Q50090976	Laura Tavera-Martínez
http://www.wikidata.org/entity/Q50135270	Inna Sargsyan
http://www.wikidata.org/entity/Q50145369	Ann-Kathrin Tranziska
http://www.wikidata.org/entity/Q48977716	Pepita Padrós i Martí
http://www.wikidata.org/entity/Q49025609	Clorinda Vergara-Cobián
http://www.wikidata.org/entity/Q49116835	Ritta Baddoura
http://www.wikidata.org/entity/Q49135990	Patricia García-Sanz
http://www.wikidata.org/entity/Q49388422	Anja Gabriele Meyer
http://www.wikidata.org/entity/Q49783691	Hildegard Niemann
http://www.wikidata.org/entity/Q49880925	Vanessa Robins
http://www.wikidata.org/entity/Q49893815	Daria Boglaienko
http://www.wikidata.org/entity/Q50066171	Rebeca Atienza
http://www.wikidata.org/entity/Q50079644	Katharina Lorenz
http://www.wikidata.org/entity/Q48999509	Deirdre O'Sullivan
http://www.wikidata.org/entity/Q49113151	Luciana B. Mendonça
http://www.wikidata.org/entity/Q49117564	Huguette Rigot
http://www.wikidata.org/entity/Q49163706	Consuelo Martínez López
http://www.wikidata.org/entity/Q49435158	Tamara Contador
http://www.wikidata.org/entity/Q49809653	Rasha Mostafa
http://www.wikidata.org/entity/Q50060262	Gabrielle E. Ruso
http://www.wikidata.org/entity/Q50071120	María Rosario Aida Méndez Miaja
http://www.wikidata.org/entity/Q50072352	Elisa Díaz Riva
http://www.wikidata.org/entity/Q50191795	Jin Ha Lee
http://www.wikidata.org/entity/Q48964452	Svetlana Akulova
http://www.wikidata.org/entity/Q49176656	Tatjana Gavrilenko
http://www.wikidata.org/entity/Q49360775	Ladan Teimoori-Toolabi
http://www.wikidata.org/entity/Q49368686	Janet Haig
http://www.wikidata.org/entity/Q49403997	Svitlana Sysoyeva
http://www.wikidata.org/entity/Q49524287	Alice Williamson
http://www.wikidata.org/entity/Q49572368	Imai Jen-La Plante
http://www.wikidata.org/entity/Q49823972	Cynthia Haven
http://www.wikidata.org/entity/Q50155715	Sonia Maria Noemberg Lazzari
http://www.wikidata.org/entity/Q50190264	Gabi Köpp
http://www.wikidata.org/entity/Q50276518	Q50276518
http://www.wikidata.org/entity/Q50301586	Q50301586
http://www.wikidata.org/entity/Q50314659	Q50314659
http://www.wikidata.org/entity/Q50355815	Q50355815
http://www.wikidata.org/entity/Q50376687	Q50376687
http://www.wikidata.org/entity/Q50377537	Q50377537
http://www.wikidata.org/entity/Q50377570	Q50377570
http://www.wikidata.org/entity/Q50377585	Q50377585
http://www.wikidata.org/entity/Q50378039	Q50378039
http://www.wikidata.org/entity/Q50378638	Q50378638
http://www.wikidata.org/entity/Q50231079	Christiane Zivie-Coche
http://www.wikidata.org/entity/Q50245822	Emilia Witkowska Nery
http://www.wikidata.org/entity/Q50262834	Cíntia Pinheiro dos Santos
http://www.wikidata.org/entity/Q50335016	Edna Lomsky-Feder
http://www.wikidata.org/entity/Q50379515	Huguette Dagenais
http://www.wikidata.org/entity/Q50252804	Zoya Kostyashova
http://www.wikidata.org/entity/Q50295630	Trinidad Arcos Pereira
http://www.wikidata.org/entity/Q50309053	Mechtild Rössler
http://www.wikidata.org/entity/Q50358352	Margarita Díaz Roca
http://www.wikidata.org/entity/Q50376179	Paloma Domingo García
http://www.wikidata.org/entity/Q50377159	Lydia Rodríguez-Hahn
http://www.wikidata.org/entity/Q50377509	Leonila Vázquez-García
http://www.wikidata.org/entity/Q50378193	Hayat Bouffarrachen
http://www.wikidata.org/entity/Q50302560	Ethel Emmarantia Phiri
http://www.wikidata.org/entity/Q50329113	Amber Tripodi
http://www.wikidata.org/entity/Q50365889	Ana C. Mendes-Oliveira
http://www.wikidata.org/entity/Q50376375	Radka Wildová
http://www.wikidata.org/entity/Q50377511	Glenys A. Knight
http://www.wikidata.org/entity/Q50377536	Vita Matīss
http://www.wikidata.org/entity/Q50378127	Patricia Pranke
http://www.wikidata.org/entity/Q50355822	Aija Linē
http://www.wikidata.org/entity/Q50222982	Laurianne Bruneau
http://www.wikidata.org/entity/Q50264726	Susanna A. S. Cabral
http://www.wikidata.org/entity/Q50291161	Terri Apter
http://www.wikidata.org/entity/Q50309018	Maria Grazia Ciani
http://www.wikidata.org/entity/Q50311121	Ľudmila Swanová
http://www.wikidata.org/entity/Q50316003	Mónica Rubio López
http://www.wikidata.org/entity/Q50321385	Zofia Szembekówna
http://www.wikidata.org/entity/Q50335137	Marianne Sinka
http://www.wikidata.org/entity/Q50358701	Francine Descarries
http://www.wikidata.org/entity/Q50359481	Sirje Ohu
http://www.wikidata.org/entity/Q50368970	Kerstin Stråby
http://www.wikidata.org/entity/Q50375954	Eva Friman
http://www.wikidata.org/entity/Q50376413	Birgit Birnbacher
http://www.wikidata.org/entity/Q50376316	Kirsten Leistner
http://www.wikidata.org/entity/Q50378474	Nicole Desolneux-Moulis
http://www.wikidata.org/entity/Q50223274	Sandra Chanraud
http://www.wikidata.org/entity/Q50224512	Ana Ripoll Aracil
http://www.wikidata.org/entity/Q50265836	Maria Helena de A. Leme
http://www.wikidata.org/entity/Q50331224	Pilar Grangel Arrufat
http://www.wikidata.org/entity/Q50347539	Elin Bergeås Kuutmann
http://www.wikidata.org/entity/Q50349433	Anna M. Solecki
http://www.wikidata.org/entity/Q50359782	Margreeth de Jong
http://www.wikidata.org/entity/Q50375766	Denise Pahl Schaan
http://www.wikidata.org/entity/Q50376363	Milena Králíčková
http://www.wikidata.org/entity/Q50377274	Katherine A. Parys
http://www.wikidata.org/entity/Q50377571	Kristiina Tammimies
http://www.wikidata.org/entity/Q50214590	Lorenza Costa
http://www.wikidata.org/entity/Q50223253	Gwénaëlle Catheline
http://www.wikidata.org/entity/Q50223437	Sylvie Derenne
http://www.wikidata.org/entity/Q50227491	Nadine Mestre
http://www.wikidata.org/entity/Q50228027	Catherine Tsangaris
http://www.wikidata.org/entity/Q50309782	Johanna Antonie Broekel
http://www.wikidata.org/entity/Q50355269	Maria Foss
http://www.wikidata.org/entity/Q50355360	María de la Concepción Carnero Valenzuela
http://www.wikidata.org/entity/Q50376426	Airi Hautamäki
http://www.wikidata.org/entity/Q50377568	Teres Kaudern
http://www.wikidata.org/entity/Q50222595	Jacqueline Bolens
http://www.wikidata.org/entity/Q50229957	Ute Häussler
http://www.wikidata.org/entity/Q50275665	Agnes Niegl
http://www.wikidata.org/entity/Q50284322	Susan E. Johnston
http://www.wikidata.org/entity/Q50285022	Elvira Scheich
http://www.wikidata.org/entity/Q50307579	Arlette Higounet-Nadal
http://www.wikidata.org/entity/Q50308963	Emilia Chiancone
http://www.wikidata.org/entity/Q50321774	Dagmara Jajeśniak-Quast
http://www.wikidata.org/entity/Q50368899	Michelle Leclerc
http://www.wikidata.org/entity/Q50223281	Giordana Charuty
http://www.wikidata.org/entity/Q50227868	Claudine Montgelard
http://www.wikidata.org/entity/Q50280920	Miranda Boone
http://www.wikidata.org/entity/Q50355823	Maija Dambrova
http://www.wikidata.org/entity/Q50366702	E. J. Choe
http://www.wikidata.org/entity/Q50374966	Běla Tůmová
http://www.wikidata.org/entity/Q50377203	Luz María del Castillo Fregoso
http://www.wikidata.org/entity/Q50377231	Noemí Quezada
http://www.wikidata.org/entity/Q50349436	Amalie Kožmínová
http://www.wikidata.org/entity/Q50377150	Mizzi Manethová
http://www.wikidata.org/entity/Q50368772	Karin Jonnergård
http://www.wikidata.org/entity/Q50295465	Doris Wastl-Walter
http://www.wikidata.org/entity/Q50345597	Karen Heimer
http://www.wikidata.org/entity/Q50377679	Iveta Kažoka
http://www.wikidata.org/entity/Q50310514	Līvija Volkova
http://www.wikidata.org/entity/Q50377522	Aija Lulle
http://www.wikidata.org/entity/Q50383371	Q50383371
http://www.wikidata.org/entity/Q50419725	Q50419725
http://www.wikidata.org/entity/Q50419781	Q50419781
http://www.wikidata.org/entity/Q50616170	Q50616170
http://www.wikidata.org/entity/Q50649368	Q50649368
http://www.wikidata.org/entity/Q50385706	Naomi
http://www.wikidata.org/entity/Q50379644	Claudia Campero
http://www.wikidata.org/entity/Q50380248	Cyrinthia Sacretia Smith
http://www.wikidata.org/entity/Q50384440	María Luisa Oliveros Rives
http://www.wikidata.org/entity/Q50384868	María Dolores Baena Alcántara
http://www.wikidata.org/entity/Q50399817	Alicia Arévalo González
http://www.wikidata.org/entity/Q50402251	Brigitte Lange-Badré
http://www.wikidata.org/entity/Q50405895	Concepción Blasco Bosqued
http://www.wikidata.org/entity/Q50529314	Jale Tosun
http://www.wikidata.org/entity/Q50588349	Astrid Vieler
http://www.wikidata.org/entity/Q50618295	Olga Santesteban
http://www.wikidata.org/entity/Q50655195	Lia R. de S. Santos
http://www.wikidata.org/entity/Q50672845	Ingrid Schneider
http://www.wikidata.org/entity/Q50669355	Ewa Kurek
http://www.wikidata.org/entity/Q50379635	Amalia Cardós de Méndez
http://www.wikidata.org/entity/Q50413376	Céline Masson
http://www.wikidata.org/entity/Q50589883	Carmen Gloria Aravena
http://www.wikidata.org/entity/Q50664055	Hele-Mai Haav
http://www.wikidata.org/entity/Q50678845	Ingelore Hinz-Schallreuter
http://www.wikidata.org/entity/Q50379690	Isaura Meza Gómez-Palacio
http://www.wikidata.org/entity/Q50383947	Mariel Jean-Brunhes Delamarre
http://www.wikidata.org/entity/Q50384917	Hilary Becker
http://www.wikidata.org/entity/Q50389469	Cora Beemer
http://www.wikidata.org/entity/Q50401945	Dominique Vidalenc
http://www.wikidata.org/entity/Q50407448	Ilhem Marzouki
http://www.wikidata.org/entity/Q50420751	Olga I. Vinogradova
http://www.wikidata.org/entity/Q50512436	Carin Ulin
http://www.wikidata.org/entity/Q50672179	María Agustina Batalla Zepeda
http://www.wikidata.org/entity/Q50676917	Marielle Montginoul
http://www.wikidata.org/entity/Q50682629	María Cristina Añón
http://www.wikidata.org/entity/Q50379626	Nuria Marbà Bordalba
http://www.wikidata.org/entity/Q50380383	Anne-Marie Devreux
http://www.wikidata.org/entity/Q50388914	Carla Susana Gouveia
http://www.wikidata.org/entity/Q50412061	Martina Kušnírová
http://www.wikidata.org/entity/Q50418115	Mrs Van Brunt
http://www.wikidata.org/entity/Q50419687	Katalin Farkas
http://www.wikidata.org/entity/Q50422593	Catalina Ruiz Pérez
http://www.wikidata.org/entity/Q50439973	Iva Boušová
http://www.wikidata.org/entity/Q50488889	Sabine Plöttner
http://www.wikidata.org/entity/Q50520603	Evie Lilly Warikar
http://www.wikidata.org/entity/Q50521757	Clara Löh
http://www.wikidata.org/entity/Q50628223	Hedwig Klein
http://www.wikidata.org/entity/Q50633472	Eva Tóth
http://www.wikidata.org/entity/Q50676353	Mónica Andrea López Hidalgo
http://www.wikidata.org/entity/Q50683293	Adriana Cristina Serquis
http://www.wikidata.org/entity/Q50382706	Else-Marie Strese
http://www.wikidata.org/entity/Q50387996	Ana María Muñoz Amilibia
http://www.wikidata.org/entity/Q50398434	Paloma Acuña Fernández
http://www.wikidata.org/entity/Q50406283	Isabela M. Lorenzon
http://www.wikidata.org/entity/Q50410628	Henriette Klink-Schneider
http://www.wikidata.org/entity/Q50494899	Juana Magdalena Santana Casiano
http://www.wikidata.org/entity/Q50499287	Anna Nuzhna
http://www.wikidata.org/entity/Q50616312	Charlotte Aldebron
http://www.wikidata.org/entity/Q50687213	Maria de Betancourt y Molina
http://www.wikidata.org/entity/Q50701497	Valeria Edelsztein
http://www.wikidata.org/entity/Q50396544	Hilde Kramer
http://www.wikidata.org/entity/Q50381202	Kaija Ward
http://www.wikidata.org/entity/Q50383693	Musa Gjylbegu
http://www.wikidata.org/entity/Q50384376	Geneviève Poujol
http://www.wikidata.org/entity/Q50422099	Beatriz González López-Valcárcel
http://www.wikidata.org/entity/Q50379665	Rosalva Aída Hernández Castillo
http://www.wikidata.org/entity/Q50382991	Ursicina Martínez
http://www.wikidata.org/entity/Q50389268	Inês Fontinha
http://www.wikidata.org/entity/Q50413479	Ana Jenko Štěrba-Böhm
http://www.wikidata.org/entity/Q50413535	Carmen García Ruiz
http://www.wikidata.org/entity/Q50413562	Gemma Montalvo García
http://www.wikidata.org/entity/Q50422372	Carmen Viqueira Landa
http://www.wikidata.org/entity/Q50505155	Manoela Karam-Gemael
http://www.wikidata.org/entity/Q50585875	Patricia Pitcher
http://www.wikidata.org/entity/Q50617986	Estíbaliz de Miguel Calvo
http://www.wikidata.org/entity/Q50672284	Francisca Ruiz Pedroviejo
http://www.wikidata.org/entity/Q50379945	Nicole Laurin
http://www.wikidata.org/entity/Q50398150	Gemma Giovannini
http://www.wikidata.org/entity/Q50402031	Katharina Bastl
http://www.wikidata.org/entity/Q50404190	Mafalda Freitas
http://www.wikidata.org/entity/Q50486442	Francesca Jensenius
http://www.wikidata.org/entity/Q50493867	Kamila Bendová
http://www.wikidata.org/entity/Q50555636	Alicja Chruścińska
http://www.wikidata.org/entity/Q50573726	Marja Heltelä
http://www.wikidata.org/entity/Q50617136	Blanca Fernández Viguera
http://www.wikidata.org/entity/Q50663057	Brigitte Templin
http://www.wikidata.org/entity/Q50663841	Germaine Cauquil
http://www.wikidata.org/entity/Q50640555	Yoshiko Ashiwa
http://www.wikidata.org/entity/Q50398991	Louise Ricklander
http://www.wikidata.org/entity/Q50426719	Simonetta Ponchia
http://www.wikidata.org/entity/Q50379668	Jacinta Palerm Viqueira
http://www.wikidata.org/entity/Q50754931	Q50754931
http://www.wikidata.org/entity/Q50768461	Q50768461
http://www.wikidata.org/entity/Q50807357	Q50807357
http://www.wikidata.org/entity/Q50767426	Olena Shved
http://www.wikidata.org/entity/Q50788129	Donna Arnold
http://www.wikidata.org/entity/Q50792058	Thelma Martha Campbell
http://www.wikidata.org/entity/Q50792529	Kirsten Callesen
http://www.wikidata.org/entity/Q50824560	Alessandra de A. R. da Silva
http://www.wikidata.org/entity/Q50824710	Maria Júlia Feldens
http://www.wikidata.org/entity/Q50828718	Christine Steiner São Bernardo
http://www.wikidata.org/entity/Q50861383	Céline Bonillo
http://www.wikidata.org/entity/Q50861978	Agnes Tieze
http://www.wikidata.org/entity/Q50862225	Marjolaine Chevallier
http://www.wikidata.org/entity/Q50886112	Marie Wreschner
http://www.wikidata.org/entity/Q50976333	Bronwen Presswell
http://www.wikidata.org/entity/Q50747694	Emma L. Veale
http://www.wikidata.org/entity/Q50806504	Reetta Laitinen
http://www.wikidata.org/entity/Q50807218	Antonieta Espejo
http://www.wikidata.org/entity/Q50812615	María Amelia Gutiérrez
http://www.wikidata.org/entity/Q50821568	Marie-Claire Hennion
http://www.wikidata.org/entity/Q50822826	Victoria Isaac
http://www.wikidata.org/entity/Q50824690	Ana Paula Penha Guedes
http://www.wikidata.org/entity/Q50825310	Lise Lamarche
http://www.wikidata.org/entity/Q50833421	Sabine Ziegler
http://www.wikidata.org/entity/Q50846445	Stefi Pedersen
http://www.wikidata.org/entity/Q50877851	Donna K. Ginther
http://www.wikidata.org/entity/Q50887219	Clare Hudson
http://www.wikidata.org/entity/Q50912243	Francine Grimont
http://www.wikidata.org/entity/Q50975401	Clelia Laviosa
http://www.wikidata.org/entity/Q50978688	Ilinca Juvara-Bals
http://www.wikidata.org/entity/Q50824328	Ana Cristina Moura Horn
http://www.wikidata.org/entity/Q50824699	Aimê Rachel M. Magalhães
http://www.wikidata.org/entity/Q50824742	Adriane Pereira Wandeness
http://www.wikidata.org/entity/Q50825842	Niama Safia Sandy
http://www.wikidata.org/entity/Q50826557	Maria Petrescu
http://www.wikidata.org/entity/Q50828564	Elsa Camadro
http://www.wikidata.org/entity/Q50828638	Guendalina T. de Oliveira
http://www.wikidata.org/entity/Q50828817	Maria Iovu
http://www.wikidata.org/entity/Q50878658	Agatha Gijzen
http://www.wikidata.org/entity/Q50753833	Véronique Bellon-Maurel
http://www.wikidata.org/entity/Q50846002	Dolly Montoya Castaño
http://www.wikidata.org/entity/Q50757771	Louise Charbonnet
http://www.wikidata.org/entity/Q50772420	Claudia Artoni Schlesinger
http://www.wikidata.org/entity/Q50807199	June Gruber
http://www.wikidata.org/entity/Q50807415	María Antonia Ruth Sautu
http://www.wikidata.org/entity/Q50824006	Cláudia Torres Gomes
http://www.wikidata.org/entity/Q50824225	Elizabeth R Ellwood
http://www.wikidata.org/entity/Q50824708	Mariluce Gonçalves Fonseca
http://www.wikidata.org/entity/Q50825409	Marcelle Corneille
http://www.wikidata.org/entity/Q50827686	Élisabeth Joyé
http://www.wikidata.org/entity/Q50918620	María Rosario Lucas Pellicer
http://www.wikidata.org/entity/Q50707470	Ximena Órdenes
http://www.wikidata.org/entity/Q50756777	Olga Abasolo
http://www.wikidata.org/entity/Q50761129	Julieta Agustí i Farreny
http://www.wikidata.org/entity/Q50807494	Amie M. Gordon
http://www.wikidata.org/entity/Q50809811	Maria Fernandino
http://www.wikidata.org/entity/Q50823148	Odete Lopez Lopes
http://www.wikidata.org/entity/Q50823550	Camila Marques Adade
http://www.wikidata.org/entity/Q50823732	Roberta de Bragança
http://www.wikidata.org/entity/Q50824521	Cristhiana Paula Röpke
http://www.wikidata.org/entity/Q50846620	Aurora Martín
http://www.wikidata.org/entity/Q50850524	Olga Herlin
http://www.wikidata.org/entity/Q50916053	Maria Sagaidac
http://www.wikidata.org/entity/Q50923719	Michal Lavidor
http://www.wikidata.org/entity/Q50934351	Kristiina Wähälä
http://www.wikidata.org/entity/Q50804820	Esther Lamm
http://www.wikidata.org/entity/Q50804896	Maj-Britt Inghe
http://www.wikidata.org/entity/Q50821989	Yu Hyun Park
http://www.wikidata.org/entity/Q50824686	Vanda Lúcia Ferreira
http://www.wikidata.org/entity/Q50825326	Maria Wersig
http://www.wikidata.org/entity/Q50828798	Isabela Deiss
http://www.wikidata.org/entity/Q50880030	Alice Meunier
http://www.wikidata.org/entity/Q50925448	Tatiana Zhurzhenko
http://www.wikidata.org/entity/Q50764657	Linda C. Gallo
http://www.wikidata.org/entity/Q50767755	Marta Gil González
http://www.wikidata.org/entity/Q50795124	Carmen Castellano
http://www.wikidata.org/entity/Q50824224	Márcia dos Reis Gomes
http://www.wikidata.org/entity/Q50844199	Gabriela Agosto
http://www.wikidata.org/entity/Q50923670	Sharon Macdonald
http://www.wikidata.org/entity/Q50941643	Anna Geis
http://www.wikidata.org/entity/Q50755637	Maria Roumnitskaïa
http://www.wikidata.org/entity/Q50823435	Cristina Dias Mogrovejo
http://www.wikidata.org/entity/Q50824429	Helianne de Niemeyer
http://www.wikidata.org/entity/Q50824739	Virginia Sanches Uieda
http://www.wikidata.org/entity/Q50828749	Maria da Conceição Marques Tavares
http://www.wikidata.org/entity/Q50876695	Sandrine Roulland
http://www.wikidata.org/entity/Q50879127	Ipek Yalcin-Christmann
http://www.wikidata.org/entity/Q50879331	Anne-Laure Biance
http://www.wikidata.org/entity/Q50882894	Gertrud Brücher
http://www.wikidata.org/entity/Q50883748	Angelica C. Dias
http://www.wikidata.org/entity/Q50923874	Floor Rink
http://www.wikidata.org/entity/Q50743737	Ingeborg Ohnheiser
http://www.wikidata.org/entity/Q51002550	Q51002550
http://www.wikidata.org/entity/Q51063161	Q51063161
http://www.wikidata.org/entity/Q51323960	Q51323960
http://www.wikidata.org/entity/Q51331767	Q51331767
http://www.wikidata.org/entity/Q51380629	Q51380629
http://www.wikidata.org/entity/Q51383891	Q51383891
http://www.wikidata.org/entity/Q51435491	Q51435491
http://www.wikidata.org/entity/Q51164541	Carolyn McGregor
http://www.wikidata.org/entity/Q51097515	Nina Pak
http://www.wikidata.org/entity/Q51172187	Maria de F. D. Furtado
http://www.wikidata.org/entity/Q51176239	Carolyn Trietsch
http://www.wikidata.org/entity/Q51181732	Madeleine Beekman
http://www.wikidata.org/entity/Q51188457	Ana Maria Setubal Pires-Vanin
http://www.wikidata.org/entity/Q51188929	Ludmilla O. Ribeiro
http://www.wikidata.org/entity/Q51189021	Marisa M. T. da Rocha
http://www.wikidata.org/entity/Q51241478	Raquel Ribeiro
http://www.wikidata.org/entity/Q51242555	Carla Ferreira Rezende
http://www.wikidata.org/entity/Q51281886	Rosangela Clara Paulino
http://www.wikidata.org/entity/Q51310524	Nancy J. Stevens
http://www.wikidata.org/entity/Q51324306	Esperança Castell i Rodríguez
http://www.wikidata.org/entity/Q51375776	Hilde von Balluseck
http://www.wikidata.org/entity/Q51378696	Katja Trübenbach
http://www.wikidata.org/entity/Q50998233	Regine Willumeit
http://www.wikidata.org/entity/Q51097712	Svitlana Diachok
http://www.wikidata.org/entity/Q51133380	Elena Lempp
http://www.wikidata.org/entity/Q51171054	Tatiana Fabricio Maria
http://www.wikidata.org/entity/Q51176169	Fatima Cherfa-Turpin
http://www.wikidata.org/entity/Q51189621	Ana M. Rui
http://www.wikidata.org/entity/Q51279071	Astrid Sibylle Holzer
http://www.wikidata.org/entity/Q51354168	Judith Gracie
http://www.wikidata.org/entity/Q51367559	Ștefania Cristescu-Golopenția
http://www.wikidata.org/entity/Q51100927	Hanna Le Jeannic
http://www.wikidata.org/entity/Q51171754	Annette Scheiner
http://www.wikidata.org/entity/Q51185795	Ana C. Hoffmann
http://www.wikidata.org/entity/Q51230905	Émilia Masson
http://www.wikidata.org/entity/Q51290647	Michèle Fruyt
http://www.wikidata.org/entity/Q51321599	Oksana Greben
http://www.wikidata.org/entity/Q51322310	Grit Oblonczek
http://www.wikidata.org/entity/Q51425967	Tânia Tomé
http://www.wikidata.org/entity/Q51027961	Paula Mena Matos
http://www.wikidata.org/entity/Q51078033	Magdalena Sorger
http://www.wikidata.org/entity/Q51094121	Lidietta Giorno
http://www.wikidata.org/entity/Q51160067	Simona Georgieva
http://www.wikidata.org/entity/Q51241303	Fabíola Poletto
http://www.wikidata.org/entity/Q51243521	Norma L. Würdig
http://www.wikidata.org/entity/Q51285973	Norma Boero
http://www.wikidata.org/entity/Q51302953	Thaís Vasconcelos
http://www.wikidata.org/entity/Q51339481	The Contessa
http://www.wikidata.org/entity/Q51375592	Tyulina, Irina Aleksandrovna
http://www.wikidata.org/entity/Q51382630	Jacqueline Nadel
http://www.wikidata.org/entity/Q51040157	Sofia Clochișner
http://www.wikidata.org/entity/Q51041870	Ana Madariaga
http://www.wikidata.org/entity/Q51044468	Mirra Moiseevna Gukhman
http://www.wikidata.org/entity/Q51060321	Margaret-Anne Storey
http://www.wikidata.org/entity/Q51092857	Ruth García-Gavilanes
http://www.wikidata.org/entity/Q51180124	Raffaella Passiatore
http://www.wikidata.org/entity/Q51181150	Julita Lemgruber
http://www.wikidata.org/entity/Q51251330	Jadwiga Jodynis-Liebert
http://www.wikidata.org/entity/Q51294124	Mathilde Douthe
http://www.wikidata.org/entity/Q51458447	Karin Landerl
http://www.wikidata.org/entity/Q51063086	Noemí Walsöe de Reca
http://www.wikidata.org/entity/Q51132795	Ludmila S. Shvetsova
http://www.wikidata.org/entity/Q51172664	Sonia Graça Melo
http://www.wikidata.org/entity/Q51216867	Joyce Jenje-Makwenda
http://www.wikidata.org/entity/Q51363202	Yejin Choi
http://www.wikidata.org/entity/Q51021282	Marija Ana Lap Drozg
http://www.wikidata.org/entity/Q51030983	Roser Fernández i Alegre
http://www.wikidata.org/entity/Q51077371	Elizabeth A. Fisher
http://www.wikidata.org/entity/Q51172270	Cristina Hack
http://www.wikidata.org/entity/Q51207172	Ann Marie Cyphers
http://www.wikidata.org/entity/Q51217375	Ilka Straehler-Pohl
http://www.wikidata.org/entity/Q51223200	Rebecca S. Allen
http://www.wikidata.org/entity/Q51240457	Valeria C. Onofrio
http://www.wikidata.org/entity/Q51242448	Rita de C. S. de Medeiros
http://www.wikidata.org/entity/Q51265336	Johanna Agthe
http://www.wikidata.org/entity/Q51278350	Bonnie L. Webster
http://www.wikidata.org/entity/Q51283212	Isabel Cristina Cañeda-Guzmán
http://www.wikidata.org/entity/Q51290703	Madeleine Keller
http://www.wikidata.org/entity/Q51322982	Claudia Patricia Palacios
http://www.wikidata.org/entity/Q50987986	Sandra Destradi
http://www.wikidata.org/entity/Q51027197	Sandrine Coquille
http://www.wikidata.org/entity/Q51048290	Ligia Bolívar
http://www.wikidata.org/entity/Q51078305	Heidrun Kämper
http://www.wikidata.org/entity/Q51130543	Aura Carreira Moreno
http://www.wikidata.org/entity/Q51131550	Aneta Kostadinova
http://www.wikidata.org/entity/Q51132196	K. Limakatso Kendall
http://www.wikidata.org/entity/Q51163856	Catherine Jeandel
http://www.wikidata.org/entity/Q51231611	Laura M. Palma
http://www.wikidata.org/entity/Q51290851	Odile Mortier-Waldschmidt
http://www.wikidata.org/entity/Q51370766	Eva Krištofičová
http://www.wikidata.org/entity/Q51119817	Irmela Florin
http://www.wikidata.org/entity/Q51025404	Inmaculada Mujika Flores
http://www.wikidata.org/entity/Q51533096	Q51533096
http://www.wikidata.org/entity/Q51543455	Q51543455
http://www.wikidata.org/entity/Q51568691	Q51568691
http://www.wikidata.org/entity/Q51574460	Q51574460
http://www.wikidata.org/entity/Q51599771	Q51599771
http://www.wikidata.org/entity/Q51667468	Q51667468
http://www.wikidata.org/entity/Q51667472	Q51667472
http://www.wikidata.org/entity/Q51667532	Q51667532
http://www.wikidata.org/entity/Q51667575	Q51667575
http://www.wikidata.org/entity/Q51667703	Q51667703
http://www.wikidata.org/entity/Q51667711	Q51667711
http://www.wikidata.org/entity/Q51668092	Q51668092
http://www.wikidata.org/entity/Q51668170	Q51668170
http://www.wikidata.org/entity/Q51668248	Q51668248
http://www.wikidata.org/entity/Q51668284	Q51668284
http://www.wikidata.org/entity/Q51668355	Q51668355
http://www.wikidata.org/entity/Q51668517	Q51668517
http://www.wikidata.org/entity/Q51668555	Q51668555
http://www.wikidata.org/entity/Q51668585	Q51668585
http://www.wikidata.org/entity/Q51668689	Q51668689
http://www.wikidata.org/entity/Q51668746	Q51668746
http://www.wikidata.org/entity/Q51668822	Q51668822
http://www.wikidata.org/entity/Q51669018	Q51669018
http://www.wikidata.org/entity/Q51669092	Q51669092
http://www.wikidata.org/entity/Q51669151	Q51669151
http://www.wikidata.org/entity/Q51669154	Q51669154
http://www.wikidata.org/entity/Q51669218	Q51669218
http://www.wikidata.org/entity/Q51669267	Q51669267
http://www.wikidata.org/entity/Q51669603	Q51669603
http://www.wikidata.org/entity/Q51669609	Q51669609
http://www.wikidata.org/entity/Q51669724	Q51669724
http://www.wikidata.org/entity/Q51669841	Q51669841
http://www.wikidata.org/entity/Q51669875	Q51669875
http://www.wikidata.org/entity/Q51669896	Q51669896
http://www.wikidata.org/entity/Q51670001	Q51670001
http://www.wikidata.org/entity/Q51670181	Q51670181
http://www.wikidata.org/entity/Q51670314	Q51670314
http://www.wikidata.org/entity/Q51670381	Q51670381
http://www.wikidata.org/entity/Q51670415	Q51670415
http://www.wikidata.org/entity/Q51670418	Q51670418
http://www.wikidata.org/entity/Q51670518	Q51670518
http://www.wikidata.org/entity/Q51670528	Q51670528
http://www.wikidata.org/entity/Q51670529	Q51670529
http://www.wikidata.org/entity/Q51670553	Q51670553
http://www.wikidata.org/entity/Q51670821	Q51670821
http://www.wikidata.org/entity/Q51670838	Q51670838
http://www.wikidata.org/entity/Q51749452	Q51749452
http://www.wikidata.org/entity/Q51763919	Q51763919
http://www.wikidata.org/entity/Q51535961	Liv Gibbs
http://www.wikidata.org/entity/Q51549855	Evangelina S. Natale
http://www.wikidata.org/entity/Q51577943	Inge Paulini
http://www.wikidata.org/entity/Q51596086	Ana C. Tomazzoni
http://www.wikidata.org/entity/Q51598628	Maria da Graça G. Melão
http://www.wikidata.org/entity/Q51784951	Marinda C. Oosthuizen
http://www.wikidata.org/entity/Q51555524	Zuzana Svobodova
http://www.wikidata.org/entity/Q51586111	Zdena Orgoníková
http://www.wikidata.org/entity/Q51596638	Paula M. Bizzott
http://www.wikidata.org/entity/Q51599092	Patrícia Calil
http://www.wikidata.org/entity/Q51599943	Ariane D. Alvarez
http://www.wikidata.org/entity/Q51640384	Sandra Barral
