item	itemLabel	enarticle
http://www.wikidata.org/entity/Q260572	Inge Auerbacher	https://en.wikipedia.org/wiki/Inge_Auerbacher
http://www.wikidata.org/entity/Q194754	Mary E. Hunt	https://en.wikipedia.org/wiki/Mary_E._Hunt
http://www.wikidata.org/entity/Q194997	Izabella Teixeira	https://en.wikipedia.org/wiki/Izabella_Teixeira
http://www.wikidata.org/entity/Q198308	Dagmar Braun Celeste	https://en.wikipedia.org/wiki/Dagmar_Braun_Celeste
http://www.wikidata.org/entity/Q214909	Frieda Wunderlich	https://en.wikipedia.org/wiki/Frieda_Wunderlich
http://www.wikidata.org/entity/Q224911	Haleh Afshar	https://en.wikipedia.org/wiki/Haleh_Afshar,_Baroness_Afshar
http://www.wikidata.org/entity/Q234259	Svetlana Medvedeva	https://en.wikipedia.org/wiki/Svetlana_Medvedeva
http://www.wikidata.org/entity/Q238589	Marianna Csörnyei	https://en.wikipedia.org/wiki/Marianna_Cs%C3%B6rnyei
http://www.wikidata.org/entity/Q241155	Jane Lubchenco	https://en.wikipedia.org/wiki/Jane_Lubchenco
http://www.wikidata.org/entity/Q250291	Jane Schaberg	https://en.wikipedia.org/wiki/Jane_Schaberg
http://www.wikidata.org/entity/Q254298	Margaret Rhea Seddon	https://en.wikipedia.org/wiki/Margaret_Rhea_Seddon
http://www.wikidata.org/entity/Q240708	Shannon Walker	https://en.wikipedia.org/wiki/Shannon_Walker
http://www.wikidata.org/entity/Q262543	Judith Rich Harris	https://en.wikipedia.org/wiki/Judith_Rich_Harris
http://www.wikidata.org/entity/Q272783	Safi Faye	https://en.wikipedia.org/wiki/Safi_Faye
http://www.wikidata.org/entity/Q272938	Siv Jensen	https://en.wikipedia.org/wiki/Siv_Jensen
http://www.wikidata.org/entity/Q275688	Birgit Åkesson	https://en.wikipedia.org/wiki/Birgit_%C3%85kesson
http://www.wikidata.org/entity/Q262106	Marie Anne Lenormand	https://en.wikipedia.org/wiki/Marie_Anne_Lenormand
http://www.wikidata.org/entity/Q270379	Christina Romer	https://en.wikipedia.org/wiki/Christina_Romer
http://www.wikidata.org/entity/Q271721	Edit Bauer	https://en.wikipedia.org/wiki/Edit_Bauer
http://www.wikidata.org/entity/Q271902	Hanna Gronkiewicz-Waltz	https://en.wikipedia.org/wiki/Hanna_Gronkiewicz-Waltz
http://www.wikidata.org/entity/Q272191	Princess Claire of Belgium	https://en.wikipedia.org/wiki/Princess_Claire_of_Belgium
http://www.wikidata.org/entity/Q273685	Yehudit Naot	https://en.wikipedia.org/wiki/Yehudit_Naot
http://www.wikidata.org/entity/Q274309	Élisabeth Badinter	https://en.wikipedia.org/wiki/%C3%89lisabeth_Badinter
http://www.wikidata.org/entity/Q275730	Agnès Humbert	https://en.wikipedia.org/wiki/Agn%C3%A8s_Humbert
http://www.wikidata.org/entity/Q275733	Loretta Bradley	https://en.wikipedia.org/wiki/Loretta_Bradley
http://www.wikidata.org/entity/Q272644	Ruth Kelly	https://en.wikipedia.org/wiki/Ruth_Kelly
http://www.wikidata.org/entity/Q261166	Myrtelle Canavan	https://en.wikipedia.org/wiki/Myrtelle_Canavan
http://www.wikidata.org/entity/Q261517	Anne Osborn Krueger	https://en.wikipedia.org/wiki/Anne_Osborn_Krueger
http://www.wikidata.org/entity/Q263272	Katharine Jefferts Schori	https://en.wikipedia.org/wiki/Katharine_Jefferts_Schori
http://www.wikidata.org/entity/Q264341	Ruth Cardoso	https://en.wikipedia.org/wiki/Ruth_Cardoso
http://www.wikidata.org/entity/Q265580	J. Z. Knight	https://en.wikipedia.org/wiki/J._Z._Knight
http://www.wikidata.org/entity/Q267430	Susan Sutherland Isaacs	https://en.wikipedia.org/wiki/Susan_Sutherland_Isaacs
http://www.wikidata.org/entity/Q267808	Savka Dabčević-Kučar	https://en.wikipedia.org/wiki/Savka_Dab%C4%8Devi%C4%87-Ku%C4%8Dar
http://www.wikidata.org/entity/Q268510	Marilyn Waring	https://en.wikipedia.org/wiki/Marilyn_Waring
http://www.wikidata.org/entity/Q269895	Gale Anne Hurd	https://en.wikipedia.org/wiki/Gale_Anne_Hurd
http://www.wikidata.org/entity/Q269870	Irene Pepperberg	https://en.wikipedia.org/wiki/Irene_Pepperberg
http://www.wikidata.org/entity/Q274012	Monica Huggett	https://en.wikipedia.org/wiki/Monica_Huggett
http://www.wikidata.org/entity/Q274000	Younghi Pagh-Paan	https://en.wikipedia.org/wiki/Younghi_Pagh-Paan
http://www.wikidata.org/entity/Q274156	Marsha M. Linehan	https://en.wikipedia.org/wiki/Marsha_M._Linehan
http://www.wikidata.org/entity/Q274598	Éliane Richepin	https://en.wikipedia.org/wiki/%C3%89liane_Richepin
http://www.wikidata.org/entity/Q274751	Élisabeth Lutz	https://en.wikipedia.org/wiki/%C3%89lisabeth_Lutz
http://www.wikidata.org/entity/Q274781	Violeta Dinescu	https://en.wikipedia.org/wiki/Violeta_Dinescu
http://www.wikidata.org/entity/Q274166	Carlota Perez	https://en.wikipedia.org/wiki/Carlota_Perez
http://www.wikidata.org/entity/Q275631	Valentine Moghadam	https://en.wikipedia.org/wiki/Valentine_Moghadam
http://www.wikidata.org/entity/Q274064	Viviane Senna	https://en.wikipedia.org/wiki/Viviane_Senna
http://www.wikidata.org/entity/Q275074	Eva Crane	https://en.wikipedia.org/wiki/Eva_Crane
http://www.wikidata.org/entity/Q275370	Alice von Hildebrand	https://en.wikipedia.org/wiki/Alice_von_Hildebrand
http://www.wikidata.org/entity/Q275600	Alice Hamilton	https://en.wikipedia.org/wiki/Alice_Hamilton
http://www.wikidata.org/entity/Q276090	Elizebeth Smith Friedman	https://en.wikipedia.org/wiki/Elizebeth_Smith_Friedman
http://www.wikidata.org/entity/Q269838	Tabea Zimmermann	https://en.wikipedia.org/wiki/Tabea_Zimmermann
http://www.wikidata.org/entity/Q270565	Dagmar Damková	https://en.wikipedia.org/wiki/Dagmar_Damkov%C3%A1
http://www.wikidata.org/entity/Q271266	Elena Băsescu	https://en.wikipedia.org/wiki/Elena_B%C4%83sescu
http://www.wikidata.org/entity/Q272731	Edith Abbott	https://en.wikipedia.org/wiki/Edith_Abbott
http://www.wikidata.org/entity/Q273262	Helen Schucman	https://en.wikipedia.org/wiki/Helen_Schucman
http://www.wikidata.org/entity/Q273408	Anne Wibble	https://en.wikipedia.org/wiki/Anne_Wibble
http://www.wikidata.org/entity/Q273601	Clara Thompson	https://en.wikipedia.org/wiki/Clara_Thompson
http://www.wikidata.org/entity/Q274423	Lubka Kolessa	https://en.wikipedia.org/wiki/Lubka_Kolessa
http://www.wikidata.org/entity/Q274628	Laurette Séjourné	https://en.wikipedia.org/wiki/Laurette_S%C3%A9journ%C3%A9
http://www.wikidata.org/entity/Q275723	Claudine André	https://en.wikipedia.org/wiki/Claudine_Andr%C3%A9
http://www.wikidata.org/entity/Q275677	Maria de Lurdes Rodrigues	https://en.wikipedia.org/wiki/Maria_de_Lurdes_Rodrigues
http://www.wikidata.org/entity/Q276382	Isobel Gowdie	https://en.wikipedia.org/wiki/Isobel_Gowdie
http://www.wikidata.org/entity/Q261120	Margrete Auken	https://en.wikipedia.org/wiki/Margrete_Auken
http://www.wikidata.org/entity/Q262359	Tamara E. Jernigan	https://en.wikipedia.org/wiki/Tamara_E._Jernigan
http://www.wikidata.org/entity/Q263362	Margaret Mayall	https://en.wikipedia.org/wiki/Margaret_Mayall
http://www.wikidata.org/entity/Q265261	Janet L. Kavandi	https://en.wikipedia.org/wiki/Janet_L._Kavandi
http://www.wikidata.org/entity/Q265762	Kay Redfield Jamison	https://en.wikipedia.org/wiki/Kay_Redfield_Jamison
http://www.wikidata.org/entity/Q269679	Princess Mabel of Orange-Nassau	https://en.wikipedia.org/wiki/Princess_Mabel_of_Orange-Nassau
http://www.wikidata.org/entity/Q271402	Marina Solodkin	https://en.wikipedia.org/wiki/Marina_Solodkin
http://www.wikidata.org/entity/Q271473	Reneta Indzhova	https://en.wikipedia.org/wiki/Reneta_Indzhova
http://www.wikidata.org/entity/Q272658	Dorothee Wilms	https://en.wikipedia.org/wiki/Dorothee_Wilms
http://www.wikidata.org/entity/Q274144	Kathrine Taylor	https://en.wikipedia.org/wiki/Kathrine_Taylor
http://www.wikidata.org/entity/Q264711	Michèle Pierre-Louis	https://en.wikipedia.org/wiki/Mich%C3%A8le_Pierre-Louis
http://www.wikidata.org/entity/Q268644	Midori Gotō	https://en.wikipedia.org/wiki/Midori_(violinist)
http://www.wikidata.org/entity/Q270070	Licia Troisi	https://en.wikipedia.org/wiki/Licia_Troisi
http://www.wikidata.org/entity/Q273031	Jacqueline Fontyn	https://en.wikipedia.org/wiki/Jacqueline_Fontyn
http://www.wikidata.org/entity/Q273667	Eliso Virsaladze	https://en.wikipedia.org/wiki/Eliso_Virsaladze
http://www.wikidata.org/entity/Q273800	Adriana Hölszky	https://en.wikipedia.org/wiki/Adriana_H%C3%B6lszky
http://www.wikidata.org/entity/Q274473	Joann Fletcher	https://en.wikipedia.org/wiki/Joann_Fletcher
http://www.wikidata.org/entity/Q274848	Irene Stegun	https://en.wikipedia.org/wiki/Irene_Stegun
http://www.wikidata.org/entity/Q276161	Krystyna Łybacka	https://en.wikipedia.org/wiki/Krystyna_%C5%81ybacka
http://www.wikidata.org/entity/Q276271	Hiroko Ōta	https://en.wikipedia.org/wiki/Hiroko_%C5%8Cta
http://www.wikidata.org/entity/Q276238	Sanjaasürengiin Oyuun	https://en.wikipedia.org/wiki/Sanjaas%C3%BCrengiin_Oyuun
http://www.wikidata.org/entity/Q263261	Vassula Ryden	https://en.wikipedia.org/wiki/Vassula_Ryd%C3%A9n
http://www.wikidata.org/entity/Q262711	Darja Kapš	https://en.wikipedia.org/wiki/Darja_Kap%C5%A1
http://www.wikidata.org/entity/Q263099	Elaine Pagels	https://en.wikipedia.org/wiki/Elaine_Pagels
http://www.wikidata.org/entity/Q265133	Amina Wadud	https://en.wikipedia.org/wiki/Amina_Wadud
http://www.wikidata.org/entity/Q271991	Germaine Tillion	https://en.wikipedia.org/wiki/Germaine_Tillion
http://www.wikidata.org/entity/Q272852	Anne Fausto-Sterling	https://en.wikipedia.org/wiki/Anne_Fausto-Sterling
http://www.wikidata.org/entity/Q274694	Elisabeth Vreede	https://en.wikipedia.org/wiki/Elisabeth_Vreede
http://www.wikidata.org/entity/Q274827	Dorothy Reed Mendenhall	https://en.wikipedia.org/wiki/Dorothy_Reed_Mendenhall
http://www.wikidata.org/entity/Q274893	Linda Gottfredson	https://en.wikipedia.org/wiki/Linda_Gottfredson
http://www.wikidata.org/entity/Q274865	Yvonne Hubert	https://en.wikipedia.org/wiki/Yvonne_Hubert
http://www.wikidata.org/entity/Q275528	Frances Adaskin	https://en.wikipedia.org/wiki/Frances_Adaskin
http://www.wikidata.org/entity/Q275679	Joanna Senyszyn	https://en.wikipedia.org/wiki/Joanna_Senyszyn
http://www.wikidata.org/entity/Q68918	Princess Theresa of Bavaria	https://en.wikipedia.org/wiki/Princess_Therese_of_Bavaria
http://www.wikidata.org/entity/Q72331	Evelin Lindner	https://en.wikipedia.org/wiki/Evelin_Lindner
http://www.wikidata.org/entity/Q77005	Selma Ergeç	https://en.wikipedia.org/wiki/Selma_Erge%C3%A7
http://www.wikidata.org/entity/Q77190	Margot Käßmann	https://en.wikipedia.org/wiki/Margot_K%C3%A4%C3%9Fmann
http://www.wikidata.org/entity/Q87092	Karin Knorr Cetina	https://en.wikipedia.org/wiki/Karin_Knorr_Cetina
http://www.wikidata.org/entity/Q87998	Hermine Hug-Hellmuth	https://en.wikipedia.org/wiki/Hermine_Hug-Hellmuth
http://www.wikidata.org/entity/Q88022	Jolande Jacobi	https://en.wikipedia.org/wiki/Jolande_Jacobi
http://www.wikidata.org/entity/Q88304	Christa Luft	https://en.wikipedia.org/wiki/Christa_Luft
http://www.wikidata.org/entity/Q88696	Edit Schlaffer	https://en.wikipedia.org/wiki/Edit_Schlaffer
http://www.wikidata.org/entity/Q88839	Berta Karlik	https://en.wikipedia.org/wiki/Berta_Karlik
http://www.wikidata.org/entity/Q77664	Stephanie zu Guttenberg	https://en.wikipedia.org/wiki/Stephanie_zu_Guttenberg
http://www.wikidata.org/entity/Q77861	Anna Schnidenwind	https://en.wikipedia.org/wiki/Anna_Schnidenwind
http://www.wikidata.org/entity/Q77809	Margarete Mitscherlich-Nielsen	https://en.wikipedia.org/wiki/Margarete_Mitscherlich-Nielsen
http://www.wikidata.org/entity/Q78060	Elisabeth Altmann-Gottheiner	https://en.wikipedia.org/wiki/Elisabeth_Altmann-Gottheiner
http://www.wikidata.org/entity/Q85746	Maria Koepcke	https://en.wikipedia.org/wiki/Maria_Koepcke
http://www.wikidata.org/entity/Q87096	Hertha Töpper	https://en.wikipedia.org/wiki/Hertha_T%C3%B6pper
http://www.wikidata.org/entity/Q87956	Ruth Cohn	https://en.wikipedia.org/wiki/Ruth_Cohn
http://www.wikidata.org/entity/Q88004	Marie Langer	https://en.wikipedia.org/wiki/Mim%C3%AD_Langer
http://www.wikidata.org/entity/Q89164	Grete von Zieritz	https://en.wikipedia.org/wiki/Grete_von_Zieritz
http://www.wikidata.org/entity/Q67704	Hilde Schramm	https://en.wikipedia.org/wiki/Hilde_Schramm
http://www.wikidata.org/entity/Q66286	Rita Süssmuth	https://en.wikipedia.org/wiki/Rita_S%C3%BCssmuth
http://www.wikidata.org/entity/Q67434	Edith Jacobson	https://en.wikipedia.org/wiki/Edith_Jacobson
http://www.wikidata.org/entity/Q71633	Hanna Neumann	https://en.wikipedia.org/wiki/Hanna_Neumann
http://www.wikidata.org/entity/Q69314	Loki Schmidt	https://en.wikipedia.org/wiki/Loki_Schmidt
http://www.wikidata.org/entity/Q74746	Elvira Nabiullina	https://en.wikipedia.org/wiki/Elvira_Nabiullina
http://www.wikidata.org/entity/Q75078	Mathilde Ludendorff	https://en.wikipedia.org/wiki/Mathilde_Ludendorff
http://www.wikidata.org/entity/Q72710	Gerda Alexander	https://en.wikipedia.org/wiki/Gerda_Alexander
http://www.wikidata.org/entity/Q74956	Antonia of Württemberg	https://en.wikipedia.org/wiki/Antonia_of_W%C3%BCrttemberg
http://www.wikidata.org/entity/Q77982	Marie Gutheil-Schoder	https://en.wikipedia.org/wiki/Marie_Gutheil-Schoder
http://www.wikidata.org/entity/Q79178	Grete Wiesenthal	https://en.wikipedia.org/wiki/Grete_Wiesenthal
http://www.wikidata.org/entity/Q85924	Friedl Dicker-Brandeis	https://en.wikipedia.org/wiki/Friedl_Dicker-Brandeis
http://www.wikidata.org/entity/Q86754	Gertrude Tumpel-Gugerell	https://en.wikipedia.org/wiki/Gertrude_Tumpel-Gugerell
http://www.wikidata.org/entity/Q87316	Aino Marjatta Henssen	https://en.wikipedia.org/wiki/Aino_Henssen
http://www.wikidata.org/entity/Q84702	Helga Nowotny	https://en.wikipedia.org/wiki/Helga_Nowotny
http://www.wikidata.org/entity/Q87735	Hanna Berger	https://en.wikipedia.org/wiki/Hanna_Berger
http://www.wikidata.org/entity/Q89135	Sophie Lazarsfeld	https://en.wikipedia.org/wiki/Sophie_Lazarsfeld
http://www.wikidata.org/entity/Q86614	Tilly Edinger	https://en.wikipedia.org/wiki/Tilly_Edinger
http://www.wikidata.org/entity/Q88232	Herta Herzog	https://en.wikipedia.org/wiki/Herta_Herzog
http://www.wikidata.org/entity/Q89249	Hilde Rössel-Majdan	https://en.wikipedia.org/wiki/Hilde_R%C3%B6ssel-Majdan
http://www.wikidata.org/entity/Q73386	Johanna Budwig	https://en.wikipedia.org/wiki/Johanna_Budwig
http://www.wikidata.org/entity/Q75427	Irene Sänger-Bredt	https://en.wikipedia.org/wiki/Irene_S%C3%A4nger-Bredt
http://www.wikidata.org/entity/Q76944	Käte Bosse-Griffiths	https://en.wikipedia.org/wiki/K%C3%A4the_Bosse-Griffiths
http://www.wikidata.org/entity/Q81500	Helene Ahrweiler	https://en.wikipedia.org/wiki/Helene_Ahrweiler
http://www.wikidata.org/entity/Q85201	Maria von Maltzan	https://en.wikipedia.org/wiki/Maria_von_Maltzan
http://www.wikidata.org/entity/Q86339	Charlotte Wolff	https://en.wikipedia.org/wiki/Charlotte_Wolff
http://www.wikidata.org/entity/Q86541	Adelma Vay	https://en.wikipedia.org/wiki/Adelma_Vay
http://www.wikidata.org/entity/Q86508	Young Deenay	https://en.wikipedia.org/wiki/Young_Deenay
http://www.wikidata.org/entity/Q87014	Else von Richthofen	https://en.wikipedia.org/wiki/Else_von_Richthofen
http://www.wikidata.org/entity/Q74344	Gisella Grosz	https://en.wikipedia.org/wiki/Gisella_Grosz
http://www.wikidata.org/entity/Q78728	Emma Eckstein	https://en.wikipedia.org/wiki/Emma_Eckstein
http://www.wikidata.org/entity/Q79173	Eugenie Schwarzwald	https://en.wikipedia.org/wiki/Eugenie_Schwarzwald
http://www.wikidata.org/entity/Q87371	Angela Steinmüller	https://en.wikipedia.org/wiki/Angela_Steinm%C3%BCller
http://www.wikidata.org/entity/Q88012	Margarete Hilferding	https://en.wikipedia.org/wiki/Margarete_Hilferding
http://www.wikidata.org/entity/Q88878	Marie Jahoda	https://en.wikipedia.org/wiki/Marie_Jahoda
http://www.wikidata.org/entity/Q69074	Maria Jepsen	https://en.wikipedia.org/wiki/Maria_Jepsen
http://www.wikidata.org/entity/Q74015	Dorothy M. Metcalf-Lindenburger	https://en.wikipedia.org/wiki/Dorothy_Metcalf-Lindenburger
http://www.wikidata.org/entity/Q74023	Lyudmyla Denisova	https://en.wikipedia.org/wiki/Lyudmyla_Denisova
http://www.wikidata.org/entity/Q74395	Johanna Mestorf	https://en.wikipedia.org/wiki/Johanna_Mestorf
http://www.wikidata.org/entity/Q76342	Katja Kipping	https://en.wikipedia.org/wiki/Katja_Kipping
http://www.wikidata.org/entity/Q78029	Erika Simon	https://en.wikipedia.org/wiki/Erika_Simon
http://www.wikidata.org/entity/Q84538	Sonja Bernadotte	https://en.wikipedia.org/wiki/Sonja_Bernadotte
http://www.wikidata.org/entity/Q87353	Gudrun Kugler	https://en.wikipedia.org/wiki/Gudrun_Kugler
http://www.wikidata.org/entity/Q87823	Ille Gebeshuber	https://en.wikipedia.org/wiki/Ille_Gebeshuber
http://www.wikidata.org/entity/Q88152	Barbara Aland	https://en.wikipedia.org/wiki/Barbara_Aland
http://www.wikidata.org/entity/Q87696	Agnese Schebest	https://en.wikipedia.org/wiki/Agnese_Schebest
http://www.wikidata.org/entity/Q65982	Laura Perls	https://en.wikipedia.org/wiki/Laura_Perls
http://www.wikidata.org/entity/Q70150	Maria Kliegel	https://en.wikipedia.org/wiki/Maria_Kliegel
http://www.wikidata.org/entity/Q74165	Sylvia-Yvonne Kaufmann	https://en.wikipedia.org/wiki/Sylvia-Yvonne_Kaufmann
http://www.wikidata.org/entity/Q76429	Kathrin Schmidt	https://en.wikipedia.org/wiki/Kathrin_Schmidt
http://www.wikidata.org/entity/Q77688	Ruth Westheimer	https://en.wikipedia.org/wiki/Ruth_Westheimer
http://www.wikidata.org/entity/Q77980	Regine Hildebrandt	https://en.wikipedia.org/wiki/Regine_Hildebrandt
http://www.wikidata.org/entity/Q71819	Elisabeth Mann Borgese	https://en.wikipedia.org/wiki/Elisabeth_Mann_Borgese
http://www.wikidata.org/entity/Q85253	Margarethe Lenore Selenka	https://en.wikipedia.org/wiki/Margarethe_Lenore_Selenka
http://www.wikidata.org/entity/Q86269	Nicole C. Karafyllis	https://en.wikipedia.org/wiki/Nicole_C._Karafyllis
http://www.wikidata.org/entity/Q276438	Axelle Kabou	https://en.wikipedia.org/wiki/Axelle_Kabou
http://www.wikidata.org/entity/Q284694	Kim Kashkashian	https://en.wikipedia.org/wiki/Kim_Kashkashian
http://www.wikidata.org/entity/Q291293	Pamela Stephenson	https://en.wikipedia.org/wiki/Pamela_Stephenson
http://www.wikidata.org/entity/Q292036	Anca Parghel	https://en.wikipedia.org/wiki/Anca_Parghel
http://www.wikidata.org/entity/Q293231	Janet Kear	https://en.wikipedia.org/wiki/Janet_Kear
http://www.wikidata.org/entity/Q293305	Gabriela Masłowska	https://en.wikipedia.org/wiki/Gabriela_Mas%C5%82owska
http://www.wikidata.org/entity/Q299908	Eleanor J. Gibson	https://en.wikipedia.org/wiki/Eleanor_J._Gibson
http://www.wikidata.org/entity/Q299833	Louise Slaughter	https://en.wikipedia.org/wiki/Louise_Slaughter
http://www.wikidata.org/entity/Q332292	Janneke Louisa	https://en.wikipedia.org/wiki/Janneke_Louisa
http://www.wikidata.org/entity/Q333012	Justine Greening	https://en.wikipedia.org/wiki/Justine_Greening
http://www.wikidata.org/entity/Q335100	Sylvia Browne	https://en.wikipedia.org/wiki/Sylvia_Browne
http://www.wikidata.org/entity/Q354374	Adele Addison	https://en.wikipedia.org/wiki/Adele_Addison
http://www.wikidata.org/entity/Q431614	Catherine Booth	https://en.wikipedia.org/wiki/Catherine_Booth
http://www.wikidata.org/entity/Q276435	Ana Fani Alessandri Carlos	https://en.wikipedia.org/wiki/Ana_Fani_Alessandri_Carlos
http://www.wikidata.org/entity/Q285707	Felisa Miceli	https://en.wikipedia.org/wiki/Felisa_Miceli
http://www.wikidata.org/entity/Q289337	Kathryn C. Thornton	https://en.wikipedia.org/wiki/Kathryn_C._Thornton
http://www.wikidata.org/entity/Q290689	Nataliya Vitrenko	https://en.wikipedia.org/wiki/Nataliya_Vitrenko
http://www.wikidata.org/entity/Q292574	Ruth Gavison	https://en.wikipedia.org/wiki/Ruth_Gavison
http://www.wikidata.org/entity/Q321753	Majlinda Bregu	https://en.wikipedia.org/wiki/Majlinda_Bregu
http://www.wikidata.org/entity/Q354418	Adele Goldberg	https://en.wikipedia.org/wiki/Adele_Goldberg_(linguist)
http://www.wikidata.org/entity/Q371922	Jacqueline Harpman	https://en.wikipedia.org/wiki/Jacqueline_Harpman
http://www.wikidata.org/entity/Q388516	Irma Ravinale	https://en.wikipedia.org/wiki/Irma_Ravinale
http://www.wikidata.org/entity/Q394659	Agnès Ullmann	https://en.wikipedia.org/wiki/Agnes_Ullmann
http://www.wikidata.org/entity/Q338855	Catherine Day	https://en.wikipedia.org/wiki/Catherine_Day
http://www.wikidata.org/entity/Q276405	Sandra Knapp	https://en.wikipedia.org/wiki/Sandra_Knapp
http://www.wikidata.org/entity/Q276384	Gloria Brame	https://en.wikipedia.org/wiki/Gloria_Brame
http://www.wikidata.org/entity/Q284415	Nathalie Luca	https://en.wikipedia.org/wiki/Nathalie_Luca
http://www.wikidata.org/entity/Q288110	Franghiz Ali-Zadeh	https://en.wikipedia.org/wiki/Franghiz_Ali-Zadeh
http://www.wikidata.org/entity/Q290708	Ursula Lehr	https://en.wikipedia.org/wiki/Ursula_Lehr
http://www.wikidata.org/entity/Q292340	Alexis Herman	https://en.wikipedia.org/wiki/Alexis_Herman
http://www.wikidata.org/entity/Q292530	Ilona Štěpánová-Kurzová	https://en.wikipedia.org/wiki/Ilona_%C5%A0t%C4%9Bp%C3%A1nov%C3%A1-Kurzov%C3%A1
http://www.wikidata.org/entity/Q292849	Trude Dothan	https://en.wikipedia.org/wiki/Trude_Dothan
http://www.wikidata.org/entity/Q300786	Aafia Siddiqui	https://en.wikipedia.org/wiki/Aafia_Siddiqui
http://www.wikidata.org/entity/Q299390	Jane Glover	https://en.wikipedia.org/wiki/Jane_Glover
http://www.wikidata.org/entity/Q339191	Pat Southern	https://en.wikipedia.org/wiki/Pat_Southern
http://www.wikidata.org/entity/Q369766	Zita Gurmai	https://en.wikipedia.org/wiki/Zita_Gurmai
